houseid,description,price,bedrooms,bathrooms,floor_area,land_area,latitude,longitude,city,province
867,"P8,333.00 Low Monthly, Great Deal House And Lot Samal for Sale",2500000.0,2.0,1.0,42.0,100.0,7.0391094,125.7396788,Del Monte,Island Of Garden Samal
868,"5 Bedroom Home for Sale in Dap-dap, Lapu-Lapu City, Vistamar",35000000.0,5.0,,320.0,496.0,10.30127352,124.0138569,Dapdap,Mactan Island
869,"For Sale! 4 Storey House with 6 Parking Slots in White Plains, Quezon City",165000000.0,6.0,5.0,850.0,433.0,14.6032747,121.0713026,White Plains,Quezon City
870,"Furniture Included 3BR 3 Storey Townhouse for sale in Union Village, Quezon City",15500000.0,3.0,4.0,185.0,78.0,14.6679617,121.0565912,Culiat,Quezon City
871,"House and Lot with Gazebo For Sale in The Mango Manor, Canyon Woods, Batangas!",56000000.0,6.0,5.0,687.0,421.0,14.0939348,121.0218094,Talisay,
872,Ayala Westgrove Heights Modern House For Sale,60500000.0,4.0,4.0,600.0,450.0,14.2158649,121.0316311,Puting Kahoy,Silang
873,"Beautiful 4-Bedroom House For Sale at El Monte Verde, Consolacion",29000000.0,4.0,4.0,304.0,356.0,10.38952953,123.9642952,El Monteverde Subd,6001 Consolacion
874,"6 Bedroom House and Lot for sale in Ayala Alabang, Muntinlupa City",170000000.0,6.0,5.0,500.0,695.0,14.4226096,121.0269407,Ayala Alabang,Muntinlupa
875,Modern and Elegant Townhouse for Sale at New Haven Village in Quezon City,10280000.0,5.0,3.0,197.0,77.0,14.7383609,121.0508834,Kaligayahan,Quezon City
876,Brand New Modern Contemporary House with Swimming Pool in Angeles City,15700000.0,4.0,3.0,165.0,220.0,15.1389351,120.5875321,Angeles,
877,"Brand New, Semi-furnished Modern House and Lot in San Fernando, Pampanga",10000000.0,4.0,3.0,128.0,150.0,15.1142829,120.6088717,Telabastagan,San Fernando
878,"3-Storey Brand New 5BR Townhouse in Valle Verde 6, Pasig City for Sale | Unit 3",100000000.0,5.0,5.0,460.0,190.0,14.5841307,121.0732458,Ugong,Pasig
879,"For Sale: Luxury House with Big Garden Mabalacat, Pampanga",19000000.0,3.0,3.0,245.0,433.0,15.1920323,120.579523,Clark,Mabalacat
880,Brand new House w/ swimming pool For Sale in Angeles Pamp. near Clark,12800000.0,3.0,3.0,172.0,165.0,15.149137,120.5458117,Cuayan,Angeles
881,Ayala Southvale Primera House and Lot for Sale,70000000.0,4.0,4.0,480.0,518.0,14.39971324,120.9990541,Ayala Southvale Primera Bacoor,Cavite Molino I
882,"5 Bedrooms House for Sale in Hillsborough, Alabang Village, Muntinlupa",66000000.0,5.0,5.0,500.0,450.0,14.4378843,121.0503212,Cupang,Muntinlupa
883,"L-R-1-829- Acquired Property for Sale in Lot 3, Block 1, Road Lot 3, Woodlands Subd., Brgy. Viga, Calamba City, Laguna - Retail",3354800.0,,,149.0,132.0,14.1544126,121.1368026,Makiling,Calamba
884,"2-Storey House for Sale in BF Homes, Parañaque City, Metro Manila",25000000.0,5.0,4.0,300.0,280.0,14.4462789,121.0274109,B.F. Homes,Paranaque
885,"3 Bedroom Townhouse with Garage in Nia Village, Quezon City",10900000.0,3.0,3.0,140.0,80.0,14.6818637,121.0322006,Tandang Sora,Quezon City
886,"For Sale : Green Valley Townhomes in Valle Verde, Pasig City",36500000.0,4.0,3.0,240.0,170.0,14.5841307,121.0732458,Ugong,Pasig
887,3BR Beautiful Tuscany Estate Exclusive Subdivision House and Lot Package (NRFO),5364000.0,3.0,2.0,80.0,81.0,16.639055,120.3249608,Biday,San Fernando
888,"Ayala Westgrove Heights Ridge House With An Elevator, Silang For Sale",89000000.0,4.0,4.0,600.0,396.0,14.2510549,121.0527366,Inchican,Silang
889,"2BR Fairway Townhouse For Sale in Canyon Woods Residential, Laurel",5000000.0,2.0,3.0,120.0,82.0,14.0296242,120.8855456,San Gregorio,Laurel
890,"Brand New Smart House for Sale in Tivoli Royale, Quezon City",120000000.0,8.0,7.0,720.0,402.0,14.6716797,121.0745345,Matandang Balara,Quezon City
891,Culiat (Area in Quezon City) near Visayas Avenue 3 Bedroom 2 Storey Townhouse,9500000.0,3.0,3.0,136.5,83.7,14.6679617,121.0565912,Culiat,Quezon City
892,"Mirala Nuvali 6 Bedrooms Modern Contemporary House For Sale, Calamba, Laguna",35000000.0,6.0,7.0,400.0,367.0,14.2160319,121.1080378,Canlubang,Calamba
893,"Brand New Renovated House for Sale in Pilar Village, Las Piñas City",9500000.0,2.0,2.0,145.0,192.0,14.4252635,121.0058656,Pilar,Las Pinas
894,Loyola Grand Villas 13 Bedrooms for Sale,120000000.0,13.0,13.0,1250.0,1000.0,14.6410904,121.0737779,Loyola Heights,Quezon City
895,"Fully Furnished House & Lot in Buena Vista Subdivision, Mabalacat for Sale!",19000000.0,3.0,3.0,245.0,433.0,15.2270079,120.5922007,Santa Maria,Mabalacat
896,Ayala Westgrove Heights Silang House For Sale 4-BR Brand New Modern Contemporary,60000000.0,4.0,4.0,446.0,352.0,14.2158649,121.0316311,Puting Kahoy,Silang
897,House and Lot in Teachers Village,33000000.0,3.0,,,412.0,14.6442313,121.059698,Teachers Village East,Quezon City
898,Brand New 3 Storey Duplex Katarungan Village,8000000.0,4.0,4.0,210.0,78.0,14.3889191,121.0255267,Katarungan Poblacion,Muntinlupa
899,Well Maintained House for Sale in BF Resort Village Las Piñas,25000000.0,6.0,6.0,380.0,420.0,14.4330886,120.9847045,Talon Dos,Las Pinas
900,"Rest House farm for sale in Maligaya, Dinalupihan, Bataan",14000000.0,4.0,3.0,200.0,10000.0,14.86259055,120.4264051,Maligaya,Dinalupihan
901,"Rest House farm for sale in Maligaya, Dinalupihan, Bataan",14000000.0,4.0,3.0,200.0,10000.0,14.86259055,120.4264051,Maligaya,Dinalupihan
902,"Ready For Occupancy Townhouse Unit Located for sale in Betterliving, Parañaque",14000000.0,4.0,4.0,225.0,118.0,14.4843304,121.0314209,Don Bosco,Paranaque
903,Brand New 3 Storey Duplex Katarungan Village,8000000.0,4.0,4.0,210.0,78.0,14.3889191,121.0255267,Katarungan Poblacion,Muntinlupa
904,"Tropical Minimalist House For Sale in Anvaya Cove, Morong, Bataan",65000000.0,4.0,4.0,400.0,575.0,14.6963675,120.2529414,Sabang,Morong
905,"Townhouse for sale in Pasong Tamo, Tandang Sora Quezon City Near Congressional",7300000.0,3.0,3.0,91.6,47.9,14.6827233,121.0617082,Pasong Tamo,Quezon City
906,"5 Bedroom House for Sale in Bacoor Boulevard, Cavite - floor free community",25000000.0,5.0,5.0,232.1,175.0,14.4243574,120.9513831,Mambog Ii,Bacoor
907,4BR Brand New Duplex House with Overlooking View for sale in Taytay,10400000.0,4.0,3.0,190.0,110.0,14.5585639,121.1360313,San Juan,Taytay
908,"4.75M 3BR Townhouse Unit with 1 Car Garage for Sale in Fairview, Quezon City",4750000.0,3.0,2.0,91.2,60.0,14.7055228,121.0742821,Fairview,Quezon City
909,"For Sale : 4-Bedrooms House and Lot in Tagaytay City, Cavite",14500800.0,4.0,2.0,120.0,240.0,14.1368264,120.986852,Francisco,Tagaytay
910,For Sale 4-Bedroom House at an Exclusive Subdivision in Iloilo City,7900000.0,4.0,4.0,175.0,240.0,10.68610141,122.5049515,Sta. Cruz,Arevalo
911,Dagupan City 4BR Customized & Modern Design House and Lot Package,5730000.0,4.0,2.0,100.0,190.0,16.0774984,120.3580251,Bonuan Boquig,Dagupan
912,"Private Hot Spring Resort in Los Baños, Laguna - Corner lot",28500000.0,5.0,4.0,300.0,321.0,14.1729436,121.2142216,Lalakay,Los Banos
913,"Charming House and Lot For Sale in Camp 7, Baguio City, Benguet",25000000.0,5.0,3.0,250.0,183.0,16.3823953,120.6020345,Camp 7,Baguio
914,"For Sale rent to own Townhouse near Patts College, SM BF, Jaka Plaza, Parañaque",4660000.0,2.0,2.0,36.0,38.0,14.4711274,121.0076663,San Isidro,Paranaque
915,"new price 16.5m only marcelo bungalow, parañaque",16500000.0,4.0,4.0,250.0,370.0,14.46964356,121.0401603,Marcelo Green Village,Paranaque
916,"3-Bedroom Duplex House and Lot For Sale in San Miguel, Pasig City",7000000.0,3.0,2.0,100.3,72.0,14.5658684,121.0855568,San Miguel,Pasig
917,3-Bedroom Merville House Property for Sale in Parañaque City,38000000.0,3.0,3.0,330.0,420.0,14.501909,121.0266683,Merville,Paranaque
918,"Affordable 2 Bedroom House and lot for sale in St. San Antonio, Biñan, Laguna",2650000.0,2.0,1.0,43.0,45.0,14.327945,121.0912883,San Antonio,Binan
919,"A White Beachfront Resthouse for Sale in San Juan, Batangas",85000000.0,5.0,6.0,1080.0,1700.0,13.7367475,121.420371,Calubcub Ii,San Juan
920,Ayala Alabang Village House and Lot For Sale Modern Mansion with Pool Muntinlupa,420000000.0,7.0,7.0,1233.0,816.0,14.4226096,121.0269407,Ayala Alabang,Muntinlupa
921,"2 Story House and Lot for sale in Baguio, Benguet",7900000.0,4.0,2.0,90.0,100.0,16.3754537,120.613781,Loakan Proper,Baguio
922,House And Lot In Tugbok,20000000.0,3.0,2.0,200.0,281.0,7.1035383,125.4948467,Tugbok,Davao
923,"Fully Furnished 4-Bedroom House and Lot for Sale in Angeles City, Pampanga",24000000.0,4.0,4.0,290.0,246.0,15.1389351,120.5875321,Angeles,
924,"WJV Heights Bare Unit 2-Storey Townhouse for Sale in Liburon, Carcar City",2350000.0,3.0,1.0,47.0,40.0,10.1169892,123.6525065,Liburon,Carcar
925,4BR Beautiful Tuscany Estate Exclusive Subdivision Housefor sale in San Fernando,8691000.0,4.0,3.0,143.0,94.0,16.639055,120.3249608,Biday,San Fernando
926,Newly painted House and Lot for Sale in Greenwoods Executive Village Pasig City,26950000.0,5.0,,500.0,362.0,14.5658684,121.0855568,San Miguel,Pasig
927,"House for Sale at Greenhills East, San Juan City near Corinthian Gardens",,7.0,7.0,1357.0,1000.0,14.60263386,121.0477308,Greenhills,San Juan
928,"House and 2 Lots Package for sale (RFO) in Tuscany Estate, San Fernando",10542000.0,3.0,2.0,134.0,188.0,16.639055,120.3249608,Biday,San Fernando
929,BLS2021-033 | For sale| 2-Storey Single Detached Duplex House  in Parañaque,18000000.0,6.0,6.0,235.5,210.0,14.4843304,121.0314209,Don Bosco,Paranaque
930,Townhouse For sale in Mandaluyong city 3 Car garage,22800000.0,4.0,4.0,228.0,55.0,14.5766961,121.034781,Plainview,Mandaluyong
931,Large House for sale Exquisite Haven in Baguio City! Your Dream Lifestyle Awaits,20000000.0,4.0,3.0,280.0,600.0,16.3836602,120.5912301,Bakakeng North,Baguio
932,"4-BR Magallanes Village, Makati House and Lot For Sale Narciso Realty",115000000.0,4.0,3.0,275.0,350.0,14.54197105,121.0193326,Magallanes,Makati
933,Baguio City Overlooking Customized & Modern Design House and Lot Package,17970000.0,5.0,3.0,150.0,335.0,16.3823953,120.6020345,Camp 7,Baguio
934,"For Sale : 5BR House and Lot in BF Homes, Parañaque City | 1DS-064",45000000.0,5.0,5.0,459.3,308.0,14.45163311,121.024794,B. F. Homes,Paranaque
935,"For sale Townhouse Property Near Tagaytay, Cavite",2044125.0,3.0,1.0,54.0,50.0,14.0986539,120.9217945,Mendez Crossing East,Tagaytay
936,"For Sale: Modern & Elegant Townhouse in Vermont Royale Executive Village, Rizal",12500000.0,4.0,3.0,211.0,90.0,14.6248348,121.1213588,Mayamot,Antipolo
937,5 Bedroom Modern High End Interior House in Guadalupe,25000000.0,5.0,4.0,211.0,182.0,10.32921812,123.8830388,Guada Plains Guadalupe,Cebu
938,San Juan 4BR Near the Beach  Modern Design House and Lot Package (RFO),9750000.0,4.0,2.0,148.0,140.0,16.66243945,120.3306378,Panicsican,San Juan
939,"RFO House and Lot for sale in San Pedro, Laguna near SLEX-MCX, Munt., Alabang",7500000.0,5.0,3.0,188.0,197.0,14.3565545,121.0252281,San Antonio,San Pedro
940,"4 Bedroom House and Lot for sale at South Breeze in Biñan, Laguna (Federique)",13070000.0,4.0,3.0,147.0,304.0,14.3332614,121.0557498,San Francisco,Binan
941,For Sale 4-Bedroom House & Lot along Cirilo Street near Don Antonio Quezon City,26000000.0,4.0,3.0,110.0,476.0,14.68374497,121.0782119,Cirilo Street,Isidora Hills Subdivision Holy Spirit
942,Brand New Modern Tropical Design Home for Sale in Ayala Heights Quezon City.,168000000.0,5.0,5.0,820.0,476.0,14.6716797,121.0745345,Matandang Balara,Quezon City
943,"Beautiful House with 3 Bedrooms at Portofino Heights, Las Piñas City For Sale",55000000.0,3.0,,334.0,564.0,14.4234362,121.0223422,Almanza Dos,Las Pinas
944,RFO House and Lot for sale in the heart of Quezon City!,35530000.0,4.0,3.0,198.0,111.0,14.6510546,121.0486254,Quezon City,
945,2 Sty 4BR Ayala Heights House and Lot for Sale- Quezon City,110000000.0,4.0,5.0,450.0,800.0,14.6361294,121.0335841,Diliman,Quezon City
946,PASAY HOUSE FOR SALE,120000000.0,11.0,7.0,,730.2,6.9406291,122.0390242,San Roque,Pasay
947,"Affordable Townhouse Unit for Sale in Tanauan Ctiy, Batangas! Inquire Now!",1838000.0,2.0,1.0,44.5,58.5,14.0741993,121.138914,Bagumbayan,Tanauan
948,4 Bedroom Single Attached House for Sale Molino Bacoor Cavite,8500000.0,4.0,3.0,180.0,200.0,14.3981725,120.9782219,Molino Iii,Bacoor
949,House and Lot For Sale Ayala Alabang Muntinlupa with Pool,310000000.0,5.0,5.0,1000.0,700.0,14.4226096,121.0269407,Ayala Alabang,Muntinlupa
950,"3 Bedroom House for Sale at McKinley Hill Village, Taguig near McKinley West",112000000.0,3.0,4.0,420.0,198.0,14.53466167,121.0519657,Mckinley Hill Dr,1634 Taguig City
951,Customized North Olympus Subdivision Phase - 1 Quezon City,6000000.0,3.0,2.0,155.0,100.0,14.74925549,121.0427557,Philippines,Caloocan City North
952,"Brand New 2 Storey House for Sale in BF Homes, Paranaque City",26500000.0,4.0,4.0,350.0,293.0,14.4462789,121.0274109,B.F. Homes,Paranaque
953,"House and lot For Sale at Saint Ignatius Village, Quezon City",73780000.0,3.0,3.0,250.0,434.0,14.6130801,121.0729596,Saint Ignatius,Quezon City
954,"2 Bedroom Townhouse for sale in San Rafael, Bulacan",1200000.0,2.0,1.0,44.0,36.0,14.9977275,120.9132957,Pinacpinacan,San Rafael
955,5 Bedrooms House and Lot For Sale in Tagum City,8005320.0,5.0,3.0,100.0,,7.431843,125.803791,Visayan Village,Tagum
956,"AFPOVAI House and Lot for Sale - Phase 5 in AFPOVAI, Fort Bonifacio, Taguig City",63000000.0,4.0,4.0,172.0,400.0,14.5494253,121.0509721,Fort Bonifacio,Taguig
957,"L-R-1-784- Acquired Property for Sale in Lot 16, Block 5, Alley 2, Road Lot 5, Villa Clara Homes, Brgy. San Sebastian, Hagonoy, Bulacan - Retail",4377000.0,,,215.0,196.0,14.8321724,120.7349369,San Sebastian,Hagonoy
958,Corner House and Lot for Sale inside High End Subdivision in Lapu-Lapu,7500000.0,3.0,3.0,180.0,136.0,10.2744239,123.9760833,Marigondon,Lapu-Lapu
959,2 Storey House and Lot for Sale in Corinthian Gardens Quezon City,370000000.0,4.0,4.0,700.0,899.0,14.5977372,121.0704752,Ugong Norte,Quezon City
960,New North Olympus Brand New Townhouse for Sale in Quezon City - jojo  Obra,4200000.0,3.0,2.0,65.0,48.0,14.7383609,121.0508834,Kaligayahan,Quezon City
961,"Golfer's Paradise Home - 5-BR House For Sale in Tagaytay Highlands, Talisay",60000000.0,5.0,6.0,700.0,400.0,14.1075781,121.0527384,Tranca,Talisay
962,Modern Industrial House & Lot For Sale in Manila Southwoods with pool & view,105000000.0,5.0,5.0,565.0,915.0,14.3220676,121.0396437,Manila Southwoods Cabilang Baybay,Carmona
963,"4-Bedroom Duplex House and Lot for Sale in Ridgemont, Taytay, Rizal",9800000.0,4.0,3.0,170.1,82.0,14.5766542,121.1331821,San Isidro,Taytay
964,Renovated 3BR Townhouse in near Wack-Wack Manda shaw edsa,24000000.0,3.0,2.0,82.0,200.0,14.5766961,121.034781,Plainview,Mandaluyong
965,For Sale: Bungalow Pool Villa House in Angeles City Pampanga,9500000.0,3.0,2.0,185.0,320.0,15.1686735,120.5903508,Balibago,Angeles
966,"5 Bedroom Modern House For Sale in Vista Real Classica 2 Homes, Quezon City",48000000.0,5.0,4.0,316.5,353.0,14.6862585,121.099335,Batasan Hills,Quezon City
967,"3-Storey Duplex House and Lot For Sale at Ridgemont, Taytay (overlooking view)",12500000.0,4.0,4.0,219.8,95.0,14.5766542,121.1331821,San Isidro,Taytay
968,"House & Lot with Ground Floor Bedroom For Sale in Dasmariñas, Cavite",,5.0,3.0,142.0,168.0,14.3195033,120.9853985,Paliparan I,Dasmarinas
969,"Brand New House 4 Bedroom For Sale in Dau, Mabalacat, Pampanga",27000000.0,4.0,4.0,350.0,251.0,15.1760734,120.5887353,Dau,Mabalacat
970,"Pre-selling 2-Storey Townhouse For Sale at Molino VII, Bacoor, Cavite",4600000.0,3.0,2.0,114.0,90.0,14.4033478,120.997701,Molino Vii,Bacoor
971,"3BR Townhouse in Sampaloc, Manila City For Sale near UST Manila",13000000.0,3.0,,130.0,50.0,14.6142957,120.9911224,M Dela Fuente Sampaloc Manila Sampaloc,Manila
972,"2-Storey House and Lot for sale in Avida Settings Bacoor, Cavite",18000000.0,6.0,6.0,432.0,278.0,14.36012583,120.9851914,Avida Setting Bacoor Cavite Molino Iv,Bacoor
973,3-Bedroom Townhouse For Sale in Las Piñas (walking distance to SM Southmall),8574500.0,3.0,2.0,124.0,80.0,14.42473245,121.0145735,Almanza Uno,Las Pinas
974,"Rush Sale Old House and Lot in San Miguel Village, Makati City",80000000.0,4.0,3.0,326.0,326.0,14.566261,121.0313853,Poblacion,Makati
975,"5 Bedroom House w/ Vacant Lot in Sto. Niño Village in Dove Street, Mandaue",50000000.0,5.0,5.0,300.0,852.0,10.34806474,123.9201228,Dove Street,Banilad
976,Brand New 3 Story Townhouse in East Fairview Q.C. Philhomes - Jojo F Obra,7500000.0,4.0,4.0,138.0,58.0,14.70677915,121.0732365,Philippines,Quezon City
977,Brand New 5 Bedroom House and Lot for Sale at Alabang West Village Las Piñas,79500000.0,5.0,5.0,542.0,333.0,14.4234362,121.0223422,Almanza Dos,Las Pinas
978,"Prime Location, Modern Living: Stylish Triplex Townhouse Near Skyway",8800000.0,3.0,3.0,118.0,66.0,14.4888415,121.0325173,Sun Valley,Paranaque
979,"5BR, 5Toilet Single House with Attic Indang, Cavite",7500000.0,5.0,5.0,150.0,220.0,14.2370249,120.8451265,Calumpang Lejos I,Indang
980,"Beach House For Sale in Calatagan Batangas, Ideal for Resthouse",,5.0,3.0,965.0,965.0,13.8329883,120.6322361,Calatagan,
981,nice location  modern single house and lot for sale in marcelo green village,26000000.0,5.0,4.0,271.0,251.0,14.46964356,121.0401603,Marcelo Green Village,Paranaque
982,"3 Bedroom Townhouse for Sale in San Juan, Modern and Practical Design",15300000.0,3.0,3.0,143.0,27.0,14.6017402,121.0314553,Onse,San Juan
983,3 Storey Modern Contemporary Design Corner house and Lot for Sale in Tierra,16000000.0,4.0,3.0,370.0,198.0,14.2911218,121.1288165,Bigaa,Cabuyao
984,"Well-ventilated 3-Bedroom Home for Sale in BF Homes, International",18500000.0,3.0,3.0,270.0,332.0,14.4483726,121.0098171,B.F. International Village,Las Pinas
985,"FOR SALE - Townhouse in Brgy. Teacher East Village, Quezon City",22995980.0,3.0,4.0,277.1,68.0,14.6442313,121.059698,Teachers Village East,Quezon City
986,"Woodside by Endurahomes - Alameda Townhouse Unit for Sale in Tanza City, Cavite",1846470.0,2.0,1.0,39.0,60.0,14.3252413,120.8600916,Paradahan I,Tanza
987,4 Bedroom House and Lot For Sale in General Trias Near Tagaytay property,4000000.0,4.0,2.0,81.0,110.0,14.2349557,120.9217871,Panungyanan,General Trias
988,4 Bedroom House and Lot for Sale in Sabella Village General Trias Cavite,4000000.0,4.0,2.0,81.0,110.0,14.2349557,120.9217871,Panungyanan,General Trias
989,"5 Bedroom House for Sale with Pool & Elevator at Hillsborough, Muntinlupa City",90000000.0,5.0,5.0,700.0,400.0,14.43990151,121.0373808,Buckingham,1771 Muntinlupa
990,2 Storey Ready for Occupancy Townhouse in NIA Tandang Sora Quezon City Last Unit,8200000.0,3.0,2.0,112.0,60.0,14.68176029,121.0436564,Tandang Sora,Quezon City
991,"3 Bedroom Single Detach House for Sale in Merville, Parañaque City",24000000.0,3.0,2.0,250.0,348.0,14.501909,121.0266683,Merville,Paranaque
992,"6 Bedroom House for Sale with Pool in Terrazas De Punta Fuego, Nasugbu, Batangas",35000000.0,6.0,6.0,434.0,405.0,14.1200018,120.6239076,Natipuan,Nasugbu
993,Dagupan City 3BR Customized & Modern Design House and Lot Package,4920000.0,3.0,2.0,80.0,180.0,16.0774984,120.3580251,Bonuan Boquig,Dagupan
994,"House and lot for Sale in Greenwoods Executive Village, Pasig City",30000000.0,6.0,5.0,500.0,204.0,14.5574086,121.0909665,Pinagbuhatan,Pasig
995,For Sale Ready For Occupancy (RFO) House and Lot at Beverly Hills at Lipa City,4059035.0,3.0,2.0,102.0,129.0,13.9231445,121.1593833,Kayumanggi,Lipa
996,Pre-Owned Stylish 3 Storey Home with Swimming Pool for Sale in Muntinlupa City,63500000.0,7.0,7.0,700.0,460.0,14.3801129,121.0514828,Tunasan,Muntinlupa
997,"Single Detached House and Lot with Garden in Sun Valley Estates, Antipolo City",18000000.0,4.0,3.0,204.0,254.0,14.6261877,121.1685012,Bagong Nayon,Antipolo
998,Modern 5 Bedroom Bungalow House and Lot with Big Garden and Pool at Antipolo,25000000.0,5.0,5.0,300.0,610.0,14.6188242,121.1403666,Mambugan,Antipolo
999,"For Sale: Brand New House and Lot with Best View in Ayala Heights, Quezon City",168000000.0,5.0,5.0,820.0,480.0,14.6716797,121.0745345,Matandang Balara,Quezon City
1000,"Semi-Furnished 2 Storey House and Lot for sale at Woodridge Park, Davao City",20000000.0,3.0,3.0,160.0,169.0,7.098967225,125.5818418,Woodridge Park Subd.,Ma-A
1001,"Brand New 3BR Townhouse for Sale in Cresta Verde, Quezon City, Philhomes",5400000.0,3.0,2.0,70.0,67.5,14.71942002,121.0475077,Cresta Verde Ave,Quezon City
1002,"2 Duplex Unit Sale in Brgy. Merville, Parañaque City with Rental Income",20000000.0,6.0,4.0,260.0,150.0,14.501909,121.0266683,Merville,Paranaque
1003,Timeless-Designed Single Detached House and Lot at Don Antonio Heights,10500000.0,3.0,2.0,180.0,176.0,14.6838626,121.0761031,Holy Spirit,Quezon City
